time,open,high,low,close,tick_volume
2026-05-07 07:00:00,14127.335,14147.853,14113.089,14118.823,3509
2026-05-07 08:00:00,14118.822,14121.103,14091.551,14108.088,3531
2026-05-07 09:00:00,14108.084,14164.569,14090.944,14151.956,3547
2026-05-07 10:00:00,14151.955,14151.955,14112.096,14112.096,3521
2026-05-07 11:00:00,14112.086,14112.918,14088.446,14092.91,3525
2026-05-07 12:00:00,14092.892,14099.513,14062.186,14062.186,3514
2026-05-07 13:00:00,14062.172,14062.172,14024.419,14041.123,3530
2026-05-07 14:00:00,14041.111,14046.812,14005.83,14005.83,3531
2026-05-07 15:00:00,14005.806,14010.698,13981.014,13981.014,3520
2026-05-07 16:00:00,13981.0,14060.976,13980.597,14041.054,3529
2026-05-07 17:00:00,14041.04,14041.04,14016.502,14020.936,3530
2026-05-07 18:00:00,14020.931,14030.361,14002.54,14020.844,3517
2026-05-07 19:00:00,14020.811,14020.811,13981.473,13981.473,3527
2026-05-07 20:00:00,13981.425,14011.464,13971.202,14010.943,3532
2026-05-07 21:00:00,14010.922,14010.922,13965.752,13965.752,3541
2026-05-07 22:00:00,13965.747,13965.747,13919.987,13919.987,3527
2026-05-07 23:00:00,13919.975,13954.672,13907.606,13933.38,3517
2026-05-08 00:00:00,13933.366,13933.698,13913.931,13913.931,3523
2026-05-08 01:00:00,13913.91,13940.404,13906.759,13932.161,3530
2026-05-08 02:00:00,13932.161,13959.372,13909.197,13946.188,3529
2026-05-08 03:00:00,13946.154,13990.414,13937.236,13984.47,3531
2026-05-08 04:00:00,13984.452,13990.315,13961.423,13961.423,3547
2026-05-08 05:00:00,13961.405,13961.405,13939.412,13939.412,3530
2026-05-08 06:00:00,13939.405,13948.15,13925.852,13925.852,3537
2026-05-08 07:00:00,13925.839,13940.828,13913.642,13913.642,3535
2026-05-08 08:00:00,13913.633,13913.633,13889.712,13911.324,3531
2026-05-08 09:00:00,13911.305,13944.503,13905.051,13923.307,3515
2026-05-08 10:00:00,13923.28,13942.098,13914.244,13920.222,3526
2026-05-08 11:00:00,13920.217,13977.609,13912.778,13957.814,3519
2026-05-08 12:00:00,13957.814,13957.814,13907.676,13907.676,3524
2026-05-08 13:00:00,13907.662,13937.636,13900.245,13924.258,3536
2026-05-08 14:00:00,13924.238,13964.698,13913.29,13945.044,3516
2026-05-08 15:00:00,13945.031,13945.031,13914.541,13914.541,3536
2026-05-08 16:00:00,13914.53,13935.526,13892.332,13892.332,3522
2026-05-08 17:00:00,13892.307,13896.373,13871.782,13876.432,3534
2026-05-08 18:00:00,13876.43,13901.412,13874.013,13893.574,3517
2026-05-08 19:00:00,13893.551,13893.816,13868.13,13876.426,3539
2026-05-08 20:00:00,13876.419,13883.275,13853.131,13858.952,3538
2026-05-08 21:00:00,13858.949,13887.347,13849.704,13852.393,3536
2026-05-08 22:00:00,13852.381,13859.157,13808.243,13859.073,3522
2026-05-08 23:00:00,13859.059,13859.501,13824.324,13824.324,3535
2026-05-09 00:00:00,13824.312,13824.312,13782.159,13782.159,3515
2026-05-09 01:00:00,13782.141,13844.313,13775.137,13843.866,3536
2026-05-09 02:00:00,13843.86,13892.73,13840.829,13871.403,3519
2026-05-09 03:00:00,13871.386,13897.564,13865.616,13882.725,3532
2026-05-09 04:00:00,13882.716,13904.9,13872.455,13883.068,3533
2026-05-09 05:00:00,13883.065,13912.235,13871.095,13906.274,3533
2026-05-09 06:00:00,13906.251,13906.251,13873.162,13879.66,3522
2026-05-09 07:00:00,13879.625,13879.625,13841.735,13841.735,3533
2026-05-09 08:00:00,13841.73,13846.446,13814.247,13831.127,3530
2026-05-09 09:00:00,13831.112,13831.112,13785.941,13785.941,3522
2026-05-09 10:00:00,13785.935,13829.003,13770.118,13812.759,3515
2026-05-09 11:00:00,13812.753,13818.48,13797.407,13797.407,3505
2026-05-09 12:00:00,13797.388,13797.388,13759.609,13770.162,3537
2026-05-09 13:00:00,13770.149,13785.053,13751.116,13769.446,3525
2026-05-09 14:00:00,13769.442,13853.17,13755.68,13851.878,3517
2026-05-09 15:00:00,13851.872,13887.501,13839.561,13884.924,3527
2026-05-09 16:00:00,13884.92,13894.305,13860.531,13880.458,3526
2026-05-09 17:00:00,13880.433,13880.433,13830.597,13830.597,3537
2026-05-09 18:00:00,13830.583,13830.583,13799.472,13808.959,3529
2026-05-09 19:00:00,13808.919,13815.973,13790.693,13793.966,3536
2026-05-09 20:00:00,13793.931,13828.883,13774.0,13815.611,3522
2026-05-09 21:00:00,13815.586,13861.329,13782.553,13853.105,3538
2026-05-09 22:00:00,13853.099,13881.356,13850.96,13854.305,3532
2026-05-09 23:00:00,13854.303,13872.408,13834.2,13857.729,3524
2026-05-10 00:00:00,13857.723,13857.723,13826.301,13839.795,3522
2026-05-10 01:00:00,13839.774,13862.397,13829.968,13840.532,3529
2026-05-10 02:00:00,13840.49,13840.49,13802.499,13825.661,3527
2026-05-10 03:00:00,13825.66,13825.66,13786.002,13786.002,3530
2026-05-10 04:00:00,13785.993,13785.993,13742.302,13743.809,3543
2026-05-10 05:00:00,13743.792,13748.335,13724.4,13729.906,3545
2026-05-10 06:00:00,13729.892,13737.298,13699.754,13735.93,3515
2026-05-10 07:00:00,13735.922,13769.267,13716.939,13755.499,3516
2026-05-10 08:00:00,13755.493,13755.493,13710.842,13710.842,3520
2026-05-10 09:00:00,13710.835,13716.462,13692.966,13692.966,3515
2026-05-10 10:00:00,13692.953,13707.149,13674.831,13674.831,3532
2026-05-10 11:00:00,13674.831,13699.2,13654.072,13691.378,3533
2026-05-10 12:00:00,13691.378,13691.378,13642.58,13642.58,3523
2026-05-10 13:00:00,13642.567,13644.402,13607.679,13607.679,3529
2026-05-10 14:00:00,13607.66,13625.163,13591.858,13607.063,3535
2026-05-10 15:00:00,13607.053,13611.633,13580.779,13580.779,3510
2026-05-10 16:00:00,13580.773,13580.773,13532.352,13532.352,3524
2026-05-10 17:00:00,13532.318,13532.318,13489.496,13489.496,3538
2026-05-10 18:00:00,13489.475,13501.302,13474.083,13492.068,3505
2026-05-10 19:00:00,13492.058,13508.584,13476.091,13476.091,3538
2026-05-10 20:00:00,13476.09,13476.09,13448.201,13448.201,3510
2026-05-10 21:00:00,13448.184,13459.299,13427.882,13447.842,3515
2026-05-10 22:00:00,13447.816,13494.696,13446.998,13491.156,3520
2026-05-10 23:00:00,13491.153,13516.92,13459.663,13510.22,3535
2026-05-11 00:00:00,13510.21,13510.21,13486.882,13499.662,3534
2026-05-11 01:00:00,13499.641,13499.641,13460.754,13460.754,3529
2026-05-11 02:00:00,13460.744,13535.913,13456.028,13522.864,3521
2026-05-11 03:00:00,13522.842,13547.617,13511.566,13511.566,3530
2026-05-11 04:00:00,13511.548,13553.57,13509.343,13531.185,3521
2026-05-11 05:00:00,13531.181,13560.985,13517.262,13544.363,3542
2026-05-11 06:00:00,13544.352,13551.895,13511.802,13511.802,3530
2026-05-11 07:00:00,13511.79,13553.567,13494.898,13547.557,3536
2026-05-11 08:00:00,13547.556,13568.856,13538.369,13549.62,3520
2026-05-11 09:00:00,13549.609,13556.635,13536.619,13536.619,3525
2026-05-11 10:00:00,13536.606,13536.606,13504.471,13518.548,3547
2026-05-11 11:00:00,13518.546,13537.842,13500.967,13528.13,3531
2026-05-11 12:00:00,13528.126,13535.516,13505.362,13528.43,3512
2026-05-11 13:00:00,13528.428,13528.428,13501.796,13501.796,3514
2026-05-11 14:00:00,13501.791,13501.791,13469.036,13469.036,3537
2026-05-11 15:00:00,13469.035,13469.035,13422.3,13422.3,3525
2026-05-11 16:00:00,13422.261,13542.143,13415.713,13531.269,3512
2026-05-11 17:00:00,13531.254,13585.267,13526.098,13572.192,3523
2026-05-11 18:00:00,13572.179,13572.179,13523.828,13523.828,3533
2026-05-11 19:00:00,13523.828,13523.828,13493.171,13509.373,3525
2026-05-11 20:00:00,13509.361,13531.88,13498.22,13498.22,3524
2026-05-11 21:00:00,13498.207,13522.677,13479.013,13479.013,3530
2026-05-11 22:00:00,13479.006,13479.006,13438.983,13438.983,3512
2026-05-11 23:00:00,13438.971,13438.971,13390.447,13390.447,3525
2026-05-12 00:00:00,13390.444,13419.502,13387.992,13398.091,3525
2026-05-12 01:00:00,13398.09,13398.09,13361.575,13361.575,3538
2026-05-12 02:00:00,13361.569,13362.682,13332.279,13358.88,3528
2026-05-12 03:00:00,13358.874,13358.874,13321.692,13321.692,3536
2026-05-12 04:00:00,13321.676,13321.676,13289.394,13298.718,3511
2026-05-12 05:00:00,13298.689,13345.055,13296.749,13332.859,3523
2026-05-12 06:00:00,13332.849,13357.829,13327.079,13338.485,3532
2026-05-12 07:00:00,13338.473,13362.399,13332.927,13346.659,3530
2026-05-12 08:00:00,13346.64,13389.327,13343.588,13382.904,3519
2026-05-12 09:00:00,13382.898,13416.604,13371.598,13413.326,3517
2026-05-12 10:00:00,13413.291,13413.291,13381.766,13381.766,3526
2026-05-12 11:00:00,13381.759,13405.612,13374.985,13400.795,3519
2026-05-12 12:00:00,13400.775,13448.121,13396.872,13442.669,3528
2026-05-12 13:00:00,13442.661,13456.527,13417.48,13438.037,3519
2026-05-12 14:00:00,13438.029,13460.39,13419.762,13459.488,3523
2026-05-12 15:00:00,13459.478,13509.348,13445.174,13503.979,3531
2026-05-12 16:00:00,13503.944,13521.207,13479.172,13509.077,3511
2026-05-12 17:00:00,13509.055,13509.055,13460.616,13460.616,3517
2026-05-12 18:00:00,13460.613,13474.105,13427.277,13427.277,3515
2026-05-12 19:00:00,13427.276,13437.824,13415.923,13415.923,3526
2026-05-12 20:00:00,13415.898,13453.614,13400.538,13442.869,3534
2026-05-12 21:00:00,13442.862,13442.862,13410.247,13410.247,3527
2026-05-12 22:00:00,13410.238,13435.746,13401.443,13421.569,3527
2026-05-12 23:00:00,13421.534,13515.397,13417.164,13509.136,3538
2026-05-13 00:00:00,13509.109,13509.109,13467.32,13485.933,3517
2026-05-13 01:00:00,13485.914,13531.28,13479.38,13525.253,3533
2026-05-13 02:00:00,13525.233,13526.487,13485.218,13485.218,3514
2026-05-13 03:00:00,13485.209,13517.448,13461.524,13494.395,3526
2026-05-13 04:00:00,13494.373,13512.001,13476.54,13481.63,3537
2026-05-13 05:00:00,13481.622,13481.622,13443.476,13443.476,3531
2026-05-13 06:00:00,13443.464,13476.165,13437.361,13451.373,3535
2026-05-13 07:00:00,13451.356,13452.3,13410.797,13410.797,3516
2026-05-13 08:00:00,13410.794,13417.275,13398.746,13398.746,3515
2026-05-13 09:00:00,13398.732,13459.72,13385.475,13436.315,3522
2026-05-13 10:00:00,13436.311,13436.311,13391.728,13391.728,3525
2026-05-13 11:00:00,13391.726,13438.985,13390.02,13424.456,3528
2026-05-13 12:00:00,13424.455,13424.455,13385.806,13385.806,3526
2026-05-13 13:00:00,13385.79,13385.79,13339.782,13362.484,3512
2026-05-13 14:00:00,13362.479,13391.905,13356.989,13386.527,3538
2026-05-13 15:00:00,13386.514,13386.514,13341.808,13341.808,3526
2026-05-13 16:00:00,13341.796,13358.197,13332.941,13332.941,3510
2026-05-13 17:00:00,13332.94,13358.964,13322.389,13338.276,3534
2026-05-13 18:00:00,13338.276,13358.095,13308.625,13351.093,3525
2026-05-13 19:00:00,13351.091,13351.091,13316.662,13316.662,3516
2026-05-13 20:00:00,13316.654,13325.462,13302.643,13302.643,3527
2026-05-13 21:00:00,13302.624,13302.624,13263.701,13263.701,3518
2026-05-13 22:00:00,13263.681,13278.494,13256.549,13271.009,3528
2026-05-13 23:00:00,13270.985,13322.762,13268.945,13314.181,3520
2026-05-14 00:00:00,13314.153,13338.726,13296.057,13329.117,3525
2026-05-14 01:00:00,13329.114,13353.935,13323.611,13327.239,3522
2026-05-14 02:00:00,13327.238,13381.067,13315.149,13369.178,3540
2026-05-14 03:00:00,13369.161,13369.161,13320.802,13320.802,3504
2026-05-14 04:00:00,13320.795,13344.558,13296.425,13321.087,3530
2026-05-14 05:00:00,13321.065,13448.31,13319.882,13446.081,3522
2026-05-14 06:00:00,13446.07,13446.07,13410.906,13431.7,3523
2026-05-14 07:00:00,13431.679,13462.242,13427.564,13453.783,3526
2026-05-14 08:00:00,13453.768,13475.508,13432.663,13457.606,3528
2026-05-14 09:00:00,13457.576,13457.576,13409.905,13409.905,3522
2026-05-14 10:00:00,13409.896,13409.896,13386.95,13390.107,3534
2026-05-14 11:00:00,13390.087,13390.261,13349.884,13349.884,3534
2026-05-14 12:00:00,13349.878,13356.869,13322.799,13344.369,3521
2026-05-14 13:00:00,13344.358,13344.358,13305.6,13331.955,3522
2026-05-14 14:00:00,13331.955,13343.84,13301.848,13342.553,3531
2026-05-14 15:00:00,13342.548,13354.415,13323.745,13332.675,3526
2026-05-14 16:00:00,13332.654,13372.626,13332.654,13348.346,3520
2026-05-14 17:00:00,13348.312,13361.056,13330.877,13352.885,3518
2026-05-14 18:00:00,13352.877,13369.36,13340.039,13352.983,3531
2026-05-14 19:00:00,13352.955,13414.086,13352.346,13399.811,3530
2026-05-14 20:00:00,13399.8,13429.513,13396.336,13408.022,3543
2026-05-14 21:00:00,13408.006,13423.801,13401.051,13412.114,3524
2026-05-14 22:00:00,13412.105,13412.105,13386.309,13389.263,3525
2026-05-14 23:00:00,13389.247,13389.247,13362.35,13362.35,3519
2026-05-15 00:00:00,13362.344,13362.344,13327.487,13340.28,3528
2026-05-15 01:00:00,13340.252,13340.252,13293.451,13293.451,3527
2026-05-15 02:00:00,13293.446,13293.446,13262.055,13284.441,3496
2026-05-15 03:00:00,13284.421,13286.36,13259.013,13274.401,3527
2026-05-15 04:00:00,13274.399,13310.127,13267.455,13305.654,3534
2026-05-15 05:00:00,13305.64,13310.63,13280.588,13280.588,3540
2026-05-15 06:00:00,13280.571,13288.007,13244.636,13244.636,3537
2026-05-15 07:00:00,13244.635,13257.911,13222.824,13246.1,3530
2026-05-15 08:00:00,13246.098,13267.718,13228.905,13252.399,3541
2026-05-15 09:00:00,13252.372,13263.491,13233.189,13242.045,3529
2026-05-15 10:00:00,13242.03,13255.307,13225.377,13225.377,3533
2026-05-15 11:00:00,13225.342,13225.342,13184.642,13202.054,3506
2026-05-15 12:00:00,13202.052,13202.052,13172.294,13176.027,3517
2026-05-15 13:00:00,13176.009,13179.5,13158.976,13174.957,3532
2026-05-15 14:00:00,13174.947,13184.858,13155.709,13163.469,3517
2026-05-15 15:00:00,13163.462,13206.055,13154.259,13204.827,3523
2026-05-15 16:00:00,13204.794,13204.794,13171.764,13188.087,3532
2026-05-15 17:00:00,13188.072,13206.36,13173.43,13189.882,3521
2026-05-15 18:00:00,13189.879,13242.456,13185.908,13207.475,3511
2026-05-15 19:00:00,13207.47,13271.244,13207.067,13248.051,3516
2026-05-15 20:00:00,13248.047,13277.05,13220.972,13267.706,3543
2026-05-15 21:00:00,13267.689,13267.689,13219.814,13219.814,3545
2026-05-15 22:00:00,13219.797,13224.855,13190.215,13190.215,3500
2026-05-15 23:00:00,13190.195,13192.605,13159.666,13166.086,3516
2026-05-16 00:00:00,13166.064,13240.085,13163.722,13226.493,3530
2026-05-16 01:00:00,13226.473,13230.435,13213.172,13224.355,3544
2026-05-16 02:00:00,13224.346,13224.346,13199.14,13205.64,3528
2026-05-16 03:00:00,13205.625,13217.927,13178.686,13178.686,3512
2026-05-16 04:00:00,13178.667,13178.667,13141.342,13141.342,3534
2026-05-16 05:00:00,13141.32,13152.06,13119.259,13124.762,3529
2026-05-16 06:00:00,13124.755,13124.755,13093.666,13093.666,3522
2026-05-16 07:00:00,13093.658,13141.293,13088.314,13136.799,3522
2026-05-16 08:00:00,13136.78,13137.764,13115.816,13115.816,3520
2026-05-16 09:00:00,13115.791,13123.399,13091.371,13091.371,3517
2026-05-16 10:00:00,13091.351,13091.351,13060.612,13060.612,3518
2026-05-16 11:00:00,13060.6,13087.301,13053.559,13078.176,3526
2026-05-16 12:00:00,13078.171,13173.381,13072.224,13160.77,3516
2026-05-16 13:00:00,13160.76,13170.867,13139.951,13163.719,3527
2026-05-16 14:00:00,13163.716,13170.792,13139.571,13164.867,3504
2026-05-16 15:00:00,13164.861,13182.277,13148.64,13148.64,3518
2026-05-16 16:00:00,13148.62,13181.503,13147.884,13155.403,3533
2026-05-16 17:00:00,13155.396,13167.846,13134.045,13150.665,3507
2026-05-16 18:00:00,13150.655,13150.655,13107.234,13107.234,3516
2026-05-16 19:00:00,13107.223,13135.074,13091.924,13132.234,3521
2026-05-16 20:00:00,13132.233,13171.65,13125.407,13161.371,3529
2026-05-16 21:00:00,13161.369,13188.668,13135.32,13181.339,3522
2026-05-16 22:00:00,13181.31,13197.584,13157.901,13195.667,3540
2026-05-16 23:00:00,13195.651,13195.651,13148.568,13148.568,3517
2026-05-17 00:00:00,13148.561,13159.943,13127.937,13149.28,3528
2026-05-17 01:00:00,13149.27,13149.27,13115.344,13115.344,3248
2026-05-17 02:00:00,13115.342,13134.229,13093.393,13122.65,3534
2026-05-17 03:00:00,13122.637,13222.2,13119.832,13209.295,3531
2026-05-17 04:00:00,13209.267,13251.406,13194.999,13232.776,3516
2026-05-17 05:00:00,13232.766,13267.62,13225.498,13250.955,3532
2026-05-17 06:00:00,13250.927,13253.87,13219.373,13245.444,3531
2026-05-17 07:00:00,13245.423,13269.27,13227.44,13259.02,3516
2026-05-17 08:00:00,13259.01,13281.855,13247.413,13247.413,3534
2026-05-17 09:00:00,13247.404,13252.341,13211.508,13211.508,3523
2026-05-17 10:00:00,13211.489,13233.81,13193.95,13213.466,3523
2026-05-17 11:00:00,13213.457,13239.446,13201.429,13216.282,3525
2026-05-17 12:00:00,13216.279,13216.279,13182.911,13209.46,3525
2026-05-17 13:00:00,13209.458,13243.008,13206.358,13219.905,3516
2026-05-17 14:00:00,13219.89,13226.944,13185.372,13185.372,3520
2026-05-17 15:00:00,13185.344,13187.725,13160.45,13160.45,3530
2026-05-17 16:00:00,13160.445,13172.814,13130.885,13130.885,3527
2026-05-17 17:00:00,13130.88,13147.948,13119.217,13119.217,3508
2026-05-17 18:00:00,13119.207,13139.437,13086.84,13135.075,3524
2026-05-17 19:00:00,13135.053,13157.477,13120.899,13141.774,3527
2026-05-17 20:00:00,13141.764,13153.549,13123.227,13147.869,3523
2026-05-17 21:00:00,13147.837,13175.088,13124.712,13168.977,3517
2026-05-17 22:00:00,13168.96,13275.362,13166.542,13256.683,3527
2026-05-17 23:00:00,13256.679,13256.679,13225.445,13225.445,3534
2026-05-18 00:00:00,13225.428,13225.428,13201.636,13203.0,3543
2026-05-18 01:00:00,13202.988,13202.988,13166.824,13185.659,3538
2026-05-18 02:00:00,13185.641,13271.35,13182.495,13263.253,3533
2026-05-18 03:00:00,13263.249,13284.631,13246.337,13246.337,3508
2026-05-18 04:00:00,13246.328,13250.311,13214.843,13239.686,3528
2026-05-18 05:00:00,13239.668,13248.194,13223.164,13233.657,3513
2026-05-18 06:00:00,13233.648,13258.809,13230.378,13233.397,3527
2026-05-18 07:00:00,13233.39,13233.39,13208.06,13208.06,3525
2026-05-18 08:00:00,13208.052,13235.021,13199.925,13225.078,3531
2026-05-18 09:00:00,13225.06,13304.86,13218.985,13290.521,3529
2026-05-18 10:00:00,13290.513,13319.34,13288.192,13288.192,3514
2026-05-18 11:00:00,13288.167,13288.167,13257.633,13257.633,3522
2026-05-18 12:00:00,13257.622,13269.086,13235.74,13235.74,3520
2026-05-18 13:00:00,13235.733,13265.339,13231.516,13231.516,3528
2026-05-18 14:00:00,13231.494,13247.047,13218.52,13243.27,3517
2026-05-18 15:00:00,13243.267,13243.267,13208.539,13208.798,3527
2026-05-18 16:00:00,13208.77,13249.711,13176.652,13248.09,3511
2026-05-18 17:00:00,13248.069,13253.104,13237.503,13237.86,3521
2026-05-18 18:00:00,13237.849,13263.874,13230.469,13236.917,3515
2026-05-18 19:00:00,13236.912,13248.248,13209.768,13232.788,3524
2026-05-18 20:00:00,13232.773,13243.423,13221.284,13221.509,3532
2026-05-18 21:00:00,13221.496,13221.496,13188.722,13188.722,3505
2026-05-18 22:00:00,13188.72,13198.059,13152.847,13195.101,3525
2026-05-18 23:00:00,13195.087,13217.847,13187.686,13188.808,3529
2026-05-19 00:00:00,13188.804,13211.785,13177.786,13178.736,3540
2026-05-19 01:00:00,13178.73,13201.192,13150.463,13196.225,3533
2026-05-19 02:00:00,13196.217,13227.776,13175.263,13223.183,3528
2026-05-19 03:00:00,13223.182,13236.315,13199.213,13199.213,3531
2026-05-19 04:00:00,13199.197,13219.158,13182.826,13218.332,3528
2026-05-19 05:00:00,13218.326,13221.751,13193.443,13194.434,3517
2026-05-19 06:00:00,13194.427,13213.871,13174.515,13198.94,3521
2026-05-19 07:00:00,13198.939,13198.939,13172.287,13174.437,3522
2026-05-19 08:00:00,13174.422,13219.51,13166.208,13198.778,3523
2026-05-19 09:00:00,13198.766,13207.436,13161.061,13161.061,3531
2026-05-19 10:00:00,13161.047,13219.167,13150.302,13185.71,3519
2026-05-19 11:00:00,13185.687,13208.417,13169.344,13169.344,3530
2026-05-19 12:00:00,13169.338,13178.02,13146.872,13156.839,3523
2026-05-19 13:00:00,13156.835,13164.454,13120.879,13143.124,3519
2026-05-19 14:00:00,13143.118,13170.613,13133.951,13133.951,3533
2026-05-19 15:00:00,13133.931,13145.106,13120.65,13132.185,3524
2026-05-19 16:00:00,13132.179,13193.37,13120.652,13183.224,3523
2026-05-19 17:00:00,13183.219,13218.358,13180.973,13212.676,3519
2026-05-19 18:00:00,13212.673,13239.376,13207.225,13215.061,3521
2026-05-19 19:00:00,13215.037,13222.614,13190.291,13220.51,3531
2026-05-19 20:00:00,13220.493,13248.093,13209.699,13240.851,3518
2026-05-19 21:00:00,13240.842,13249.254,13221.526,13231.37,3527
2026-05-19 22:00:00,13231.355,13243.29,13224.279,13225.32,3513
2026-05-19 23:00:00,13225.293,13248.972,13211.111,13211.111,3526
2026-05-20 00:00:00,13211.101,13211.101,13179.142,13196.416,3529
2026-05-20 01:00:00,13196.405,13196.405,13170.829,13181.531,3529
2026-05-20 02:00:00,13181.515,13219.964,13179.934,13183.588,3516
2026-05-20 03:00:00,13183.573,13197.629,13173.235,13187.304,3516
2026-05-20 04:00:00,13187.295,13187.295,13150.649,13160.578,3523
2026-05-20 05:00:00,13160.569,13191.452,13145.825,13161.88,3523
2026-05-20 06:00:00,13161.859,13240.935,13151.493,13238.292,3537
2026-05-20 07:00:00,13238.27,13276.43,13222.104,13258.704,3520
2026-05-20 08:00:00,13258.682,13282.055,13243.81,13262.846,3520
2026-05-20 09:00:00,13262.842,13274.026,13239.827,13239.827,3522
2026-05-20 10:00:00,13239.807,13243.698,13206.578,13212.975,3505
2026-05-20 11:00:00,13212.963,13212.963,13164.886,13164.886,3520
2026-05-20 12:00:00,13164.872,13167.155,13141.092,13141.092,3520
2026-05-20 13:00:00,13141.064,13141.064,13096.111,13096.111,3534
2026-05-20 14:00:00,13096.102,13138.513,13083.622,13132.586,3530
2026-05-20 15:00:00,13132.57,13132.57,13088.264,13102.178,3526
2026-05-20 16:00:00,13102.173,13110.841,13070.688,13101.216,3519
2026-05-20 17:00:00,13101.206,13115.708,13095.052,13098.065,3507
2026-05-20 18:00:00,13098.06,13139.7,13097.453,13114.074,3528
2026-05-20 19:00:00,13114.066,13114.066,13078.666,13078.666,3525
2026-05-20 20:00:00,13078.649,13097.628,13066.166,13070.553,3521
2026-05-20 21:00:00,13070.547,13076.162,13047.645,13057.539,3524
2026-05-20 22:00:00,13057.534,13070.771,13040.815,13050.873,3529
2026-05-20 23:00:00,13050.851,13079.838,13038.256,13075.226,3525
2026-05-21 00:00:00,13075.212,13077.523,13049.294,13056.324,3513
2026-05-21 01:00:00,13056.308,13057.793,13041.777,13046.797,3521
2026-05-21 02:00:00,13046.796,13046.796,13018.549,13021.297,3510
2026-05-21 03:00:00,13021.287,13073.763,13017.927,13070.309,3523
2026-05-21 04:00:00,13070.293,13086.247,13045.613,13073.889,3528
2026-05-21 05:00:00,13073.887,13073.887,13054.015,13058.002,3517
2026-05-21 06:00:00,13057.986,13090.079,13047.116,13082.027,3520
2026-05-21 07:00:00,13082.024,13091.915,13071.3,13071.3,3536
2026-05-21 08:00:00,13071.278,13114.667,13065.647,13093.268,3531
2026-05-21 09:00:00,13093.256,13094.868,13064.447,13083.692,3517
2026-05-21 10:00:00,13083.672,13124.357,13060.296,13120.735,3524
2026-05-21 11:00:00,13120.722,13157.486,13115.664,13141.283,3525
2026-05-21 12:00:00,13141.271,13142.427,13113.821,13113.821,3524
2026-05-21 13:00:00,13113.815,13145.832,13112.99,13128.164,3520
2026-05-21 14:00:00,13128.145,13168.207,13126.085,13136.71,3521
2026-05-21 15:00:00,13136.698,13151.124,13117.015,13117.015,3528
2026-05-21 16:00:00,13116.998,13116.998,13077.145,13087.405,3524
2026-05-21 17:00:00,13087.385,13122.314,13069.971,13116.314,3504
2026-05-21 18:00:00,13116.312,13134.829,13091.336,13132.15,3514
2026-05-21 19:00:00,13132.134,13191.14,13132.093,13174.128,3529
2026-05-21 20:00:00,13174.103,13195.315,13165.069,13184.778,3527
2026-05-21 21:00:00,13184.754,13214.691,13176.382,13181.9,3538
2026-05-21 22:00:00,13181.887,13210.689,13174.673,13186.693,3527
2026-05-21 23:00:00,13186.673,13186.673,13155.513,13155.513,3530
2026-05-22 00:00:00,13155.496,13185.192,13146.601,13162.061,3520
2026-05-22 01:00:00,13162.059,13184.471,13147.51,13179.289,3509
2026-05-22 02:00:00,13179.268,13188.63,13154.82,13185.521,3522
2026-05-22 03:00:00,13185.521,13204.91,13177.04,13185.88,3522
2026-05-22 04:00:00,13185.878,13185.878,13153.169,13153.169,3519
2026-05-22 05:00:00,13153.161,13168.534,13141.352,13155.204,3529
2026-05-22 06:00:00,13155.201,13170.559,13142.216,13154.709,3527
2026-05-22 07:00:00,13154.691,13154.691,13133.569,13141.113,3530
2026-05-22 08:00:00,13141.1,13145.967,13103.944,13139.882,3523
2026-05-22 09:00:00,13139.878,13187.929,13126.604,13177.347,3521
2026-05-22 10:00:00,13177.33,13177.33,13130.214,13130.214,3516
2026-05-22 11:00:00,13130.209,13145.355,13126.973,13137.602,3524
2026-05-22 12:00:00,13137.577,13167.012,13134.957,13157.674,3531
2026-05-22 13:00:00,13157.673,13167.526,13141.957,13149.908,3522
2026-05-22 14:00:00,13149.9,13205.558,13144.288,13172.62,3518
2026-05-22 15:00:00,13172.617,13183.333,13159.805,13159.805,3524
2026-05-22 16:00:00,13159.787,13161.146,13128.036,13150.709,3516
2026-05-22 17:00:00,13150.703,13150.703,13125.368,13133.479,3520
2026-05-22 18:00:00,13133.467,13153.497,13126.635,13131.351,3526
2026-05-22 19:00:00,13131.338,13133.65,13112.594,13125.753,3519
2026-05-22 20:00:00,13125.739,13150.619,13119.414,13128.391,3527
2026-05-22 21:00:00,13128.389,13143.782,13108.261,13134.33,3514
2026-05-22 22:00:00,13134.317,13192.457,13129.586,13170.123,3525
2026-05-22 23:00:00,13170.102,13239.376,13161.4,13206.091,3520
2026-05-23 00:00:00,13206.064,13225.547,13195.109,13220.841,3535
2026-05-23 01:00:00,13220.815,13274.53,13216.814,13265.066,3521
2026-05-23 02:00:00,13265.056,13292.752,13255.148,13280.787,3525
2026-05-23 03:00:00,13280.78,13301.959,13277.377,13287.313,3522
2026-05-23 04:00:00,13287.304,13295.103,13255.617,13255.617,3530
2026-05-23 05:00:00,13255.599,13269.786,13230.687,13262.063,3532
2026-05-23 06:00:00,13262.047,13262.047,13215.58,13215.58,3529
2026-05-23 07:00:00,13215.574,13262.634,13213.523,13246.04,3545
2026-05-23 08:00:00,13246.018,13269.513,13235.633,13235.633,3533
2026-05-23 09:00:00,13235.626,13251.71,13217.638,13231.995,3515
2026-05-23 10:00:00,13231.99,13231.99,13188.372,13201.22,3521
